SalesOrderNumber,FiscalYear,FiscalQuarter,SalesTerritoryRegion,ProductCategoryName,ProductSubcategoryName,ProductGroupName,OrderStatus,OrderQuantity,UnitPrice,Profit,SalesAmount,Return
SO50835,2013,4,China,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$37.25 ,$169.99 ,FALSE
SO51020,2013,4,China,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO50569,2013,4,Germany,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO50365,2013,4,Southwest,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO50788,2013,4,Southwest,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$37.25 ,$169.99 ,FALSE
SO50563,2013,4,United Kingdom,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$37.25 ,$169.99 ,FALSE
SO49964,2013,4,Australia,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO50046,2013,4,Australia,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,16.99,$11.74 ,$16.99 ,FALSE
SO50509,2013,4,Australia,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,16.99,$11.74 ,$16.99 ,FALSE
SO50959,2013,4,Australia,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO51054,2013,4,Australia,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO49958,2013,4,China,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO50051,2013,4,China,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO50060,2013,4,China,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,16.99,$11.74 ,$16.99 ,FALSE
SO50151,2013,4,China,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO50925,2013,4,China,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,16.99,$11.74 ,$16.99 ,FALSE
SO49895,2013,4,Germany,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO50818,2013,4,Germany,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO50107,2013,4,Northwest,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO50791,2013,4,Northwest,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO51076,2013,4,Northwest,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO49910,2013,4,Southwest,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO50498,2013,4,Southwest,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO50619,2013,4,Southwest,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,16.99,$11.74 ,$16.99 ,FALSE
SO50652,2013,4,Southwest,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO50805,2013,4,Southwest,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO50863,2013,4,Southwest,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO49998,2013,4,United Kingdom,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,16.99,$11.74 ,$16.99 ,FALSE
SO50962,2013,4,Australia,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$19.98 ,$59.99 ,FALSE
SO49987,2013,4,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,29.99,$20.72 ,$29.99 ,FALSE
SO50050,2013,4,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$19.98 ,$59.99 ,FALSE
SO50078,2013,4,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$19.98 ,$59.99 ,FALSE
SO50656,2013,4,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,79.99,$44.97 ,$79.99 ,FALSE
SO50881,2013,4,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$24.78 ,$59.99 ,FALSE
SO50977,2013,4,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$24.78 ,$59.99 ,FALSE
SO49963,2013,4,Germany,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$19.98 ,$59.99 ,FALSE
SO50130,2013,4,Germany,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,29.99,$20.72 ,$29.99 ,FALSE
SO50164,2013,4,Germany,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$16.83 ,$59.99 ,FALSE
SO50180,2013,4,Germany,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,29.99,$20.72 ,$29.99 ,FALSE
SO51003,2013,4,Germany,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,29.99,$20.72 ,$29.99 ,FALSE
SO49991,2013,4,Northwest,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$16.83 ,$59.99 ,FALSE
SO50114,2013,4,Northwest,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$19.98 ,$59.99 ,FALSE
SO50845,2013,4,Northwest,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,79.99,$44.97 ,$79.99 ,FALSE
SO50620,2013,4,Southeast,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$24.78 ,$59.99 ,FALSE
SO50767,2013,4,Southwest,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,79.99,$44.97 ,$79.99 ,FALSE
SO50017,2013,4,United Kingdom,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$16.83 ,$59.99 ,FALSE
SO50553,2013,4,United Kingdom,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$16.83 ,$59.99 ,FALSE
SO50158,2013,4,China,Gaming Gear,Accessories,Gaming Accessories,Shipped,1,49.99,$18.87 ,$49.99 ,FALSE
SO50449,2013,4,China,Gaming Gear,Accessories,Gaming Accessories,Shipped,1,49.99,$18.87 ,$49.99 ,FALSE
SO50152,2013,4,Germany,Gaming Gear,Accessories,Gaming Accessories,Shipped,1,49.99,$18.87 ,$49.99 ,FALSE
SO50348,2013,4,Germany,Gaming Gear,Accessories,Gaming Accessories,Shipped,1,49.99,$18.87 ,$49.99 ,FALSE
SO49977,2013,4,Northwest,Gaming Gear,Accessories,Gaming Accessories,Shipped,1,49.99,$18.87 ,$49.99 ,FALSE
SO49992,2013,4,Northwest,Gaming Gear,Accessories,Gaming Accessories,Shipped,1,49.99,$18.87 ,$49.99 ,FALSE
SO50392,2013,4,Northwest,Gaming Gear,Accessories,Gaming Accessories,Shipped,1,49.99,$18.87 ,$49.99 ,FALSE
SO50059,2013,4,Southwest,Gaming Gear,Accessories,Gaming Accessories,Shipped,1,49.99,$18.87 ,$49.99 ,FALSE
SO50371,2013,4,Australia,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,399.99,$130.42 ,$399.99 ,FALSE
SO50826,2013,4,Australia,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,399.99,$130.42 ,$399.99 ,FALSE
SO51015,2013,4,Australia,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,399.99,$130.42 ,$399.99 ,FALSE
SO51041,2013,4,Australia,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,349.99,$349.97 ,$349.99 ,FALSE
SO49933,2013,4,China,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,349.99,$349.97 ,$349.99 ,FALSE
SO49968,2013,4,China,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,399.99,$130.42 ,$399.99 ,FALSE
SO50548,2013,4,China,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,399.99,$130.42 ,$399.99 ,FALSE
SO50560,2013,4,China,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,299.99,$94.05 ,$299.99 ,FALSE
SO50650,2013,4,Germany,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,299.99,$94.05 ,$299.99 ,FALSE
SO50906,2013,4,Germany,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,349.99,$349.97 ,$349.99 ,FALSE
SO51039,2013,4,Germany,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,399.99,$130.42 ,$399.99 ,FALSE
SO49962,2013,4,Northwest,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,299.99,$94.05 ,$299.99 ,FALSE
SO50965,2013,4,Northwest,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,399.99,$130.42 ,$399.99 ,FALSE
SO50550,2013,4,Southwest,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,299.99,$94.05 ,$299.99 ,FALSE
SO50588,2013,4,Southwest,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,349.99,$349.97 ,$349.99 ,FALSE
SO50968,2013,4,Southwest,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,399.99,$130.42 ,$399.99 ,FALSE
SO50327,2013,4,United Kingdom,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,299.99,$94.05 ,$299.99 ,FALSE
SO50789,2013,4,United Kingdom,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,399.99,$130.42 ,$399.99 ,FALSE
SO50508,2013,4,China,Gaming Gear,Accessories,Gaming Replacement Parts,Shipped,1,49.99,$41.24 ,$49.99 ,FALSE
SO50786,2013,4,China,Gaming Gear,Accessories,Gaming Replacement Parts,Shipped,1,49.99,$41.24 ,$49.99 ,FALSE
SO50006,2013,4,Germany,Gaming Gear,Accessories,Gaming Replacement Parts,Shipped,1,49.99,$41.24 ,$49.99 ,FALSE
SO50960,2013,4,Germany,Gaming Gear,Accessories,Gaming Replacement Parts,Shipped,1,49.99,$41.24 ,$49.99 ,FALSE
SO50057,2013,4,Northwest,Gaming Gear,Accessories,Gaming Replacement Parts,Shipped,1,49.99,$41.24 ,$49.99 ,FALSE
SO50899,2013,4,Southwest,Gaming Gear,Accessories,Gaming Replacement Parts,Shipped,1,49.99,$41.24 ,$49.99 ,FALSE
SO50443,2013,4,Australia,PC Components,Fans,GRB Fans,Shipped,1,139.99,$27.43 ,$139.99 ,FALSE
SO50457,2013,4,China,PC Components,Fans,GRB Fans,Shipped,1,129.99,$76.34 ,$129.99 ,FALSE
SO50576,2013,4,China,PC Components,Fans,GRB Fans,Shipped,1,139.99,$27.43 ,$139.99 ,FALSE
SO49938,2013,4,Germany,PC Components,Fans,GRB Fans,Shipped,1,139.99,$27.43 ,$139.99 ,FALSE
SO50762,2013,4,Germany,PC Components,Fans,GRB Fans,Shipped,1,129.99,$76.34 ,$129.99 ,True
SO49952,2013,4,Northwest,PC Components,Fans,GRB Fans,Shipped,1,129.99,$76.34 ,$129.99 ,FALSE
SO50102,2013,4,Northwest,PC Components,Fans,GRB Fans,Shipped,1,139.99,$27.43 ,$139.99 ,FALSE
SO49942,2013,4,Southwest,PC Components,Fans,GRB Fans,Shipped,1,139.99,$27.43 ,$139.99 ,FALSE
SO50411,2013,4,United Kingdom,PC Components,Fans,GRB Fans,Shipped,1,129.99,$76.34 ,$129.99 ,FALSE
SO50155,2013,4,China,Streaming Gear,Green Screen,Green Screen,Shipped,1,159.99,$79.97 ,$159.99 ,FALSE
SO50616,2013,4,China,Streaming Gear,Green Screen,Green Screen,Shipped,1,159.99,$79.97 ,$159.99 ,FALSE
SO50812,2013,4,China,Streaming Gear,Green Screen,Green Screen,Shipped,1,159.99,$146.29 ,$159.99 ,FALSE
SO50879,2013,4,China,Streaming Gear,Green Screen,Green Screen,Shipped,1,159.99,$146.29 ,$159.99 ,FALSE
SO50993,2013,4,China,Streaming Gear,Green Screen,Green Screen,Shipped,1,159.99,$79.97 ,$159.99 ,FALSE
SO51080,2013,4,China,Streaming Gear,Green Screen,Green Screen,Shipped,1,159.99,$79.97 ,$159.99 ,FALSE
SO51044,2013,4,Germany,Streaming Gear,Green Screen,Green Screen,Shipped,1,159.99,$146.29 ,$159.99 ,FALSE
SO49908,2013,4,Northwest,Streaming Gear,Green Screen,Green Screen,Shipped,1,159.99,$79.97 ,$159.99 ,FALSE
SO51006,2013,4,Northwest,Streaming Gear,Green Screen,Green Screen,Shipped,1,159.99,$79.97 ,$159.99 ,FALSE
SO50517,2013,4,Southwest,Streaming Gear,Green Screen,Green Screen,Shipped,1,159.99,$79.97 ,$159.99 ,FALSE
SO50937,2013,4,Southwest,Streaming Gear,Green Screen,Green Screen,Shipped,1,159.99,$79.97 ,$159.99 ,FALSE
SO50013,2013,4,United Kingdom,Streaming Gear,Green Screen,Green Screen,Shipped,1,159.99,$146.29 ,$159.99 ,FALSE
SO49929,2013,4,Australia,Gaming Gear,Mousepads,Hard Surface Mouse Pads,Shipped,1,16.99,$12.65 ,$16.99 ,FALSE
SO49961,2013,4,China,Gaming Gear,Mousepads,Hard Surface Mouse Pads,Shipped,1,59.99,$42.76 ,$59.99 ,FALSE
SO50140,2013,4,China,Gaming Gear,Mousepads,Hard Surface Mouse Pads,Shipped,1,16.99,$12.65 ,$16.99 ,FALSE
SO50823,2013,4,China,Gaming Gear,Mousepads,Hard Surface Mouse Pads,Shipped,1,16.99,$12.65 ,$16.99 ,FALSE
SO49930,2013,4,United Kingdom,Gaming Gear,Mousepads,Hard Surface Mouse Pads,Shipped,1,16.99,$12.65 ,$16.99 ,FALSE
SO50324,2013,4,United Kingdom,Gaming Gear,Mousepads,Hard Surface Mouse Pads,Shipped,1,16.99,$12.65 ,$16.99 ,FALSE
SO50484,2013,4,United Kingdom,Gaming Gear,Mousepads,Hard Surface Mouse Pads,Shipped,1,59.99,$42.76 ,$59.99 ,FALSE
SO50790,2013,4,United Kingdom,Gaming Gear,Mousepads,Hard Surface Mouse Pads,Shipped,1,16.99,$12.65 ,$16.99 ,FALSE
SO50951,2013,4,United Kingdom,Gaming Gear,Mousepads,Hard Surface Mouse Pads,Shipped,1,59.99,$42.76 ,$59.99 ,FALSE
SO50009,2013,4,China,Gaming Gear,Headsets,Headset Stands,Shipped,1,69.99,$28.86 ,$69.99 ,FALSE
SO50157,2013,4,China,Gaming Gear,Headsets,Headset Stands,Shipped,1,34.99,$8.17 ,$34.99 ,FALSE
SO50873,2013,4,China,Gaming Gear,Headsets,Headset Stands,Shipped,1,34.99,$8.17 ,$34.99 ,FALSE
SO51036,2013,4,China,Gaming Gear,Headsets,Headset Stands,Shipped,1,69.99,$28.86 ,$69.99 ,FALSE
SO50562,2013,4,Germany,Gaming Gear,Headsets,Headset Stands,Shipped,1,69.99,$28.86 ,$69.99 ,FALSE
SO50325,2013,4,Northwest,Gaming Gear,Headsets,Headset Stands,Shipped,1,69.99,$28.86 ,$69.99 ,FALSE
SO50393,2013,4,Northwest,Gaming Gear,Headsets,Headset Stands,Shipped,1,69.99,$28.86 ,$69.99 ,FALSE
SO50961,2013,4,Australia,PC Components,CPU Coolers,iCUE-Controlled Liquid Coolers,Shipped,1,159.99,$42.09 ,$159.99 ,FALSE
SO51055,2013,4,Australia,PC Components,CPU Coolers,iCUE-Controlled Liquid Coolers,Shipped,1,169.99,$50.38 ,$169.99 ,FALSE
SO50369,2013,4,China,PC Components,CPU Coolers,iCUE-Controlled Liquid Coolers,Shipped,1,159.99,$42.09 ,$159.99 ,FALSE
SO50407,2013,4,China,PC Components,CPU Coolers,iCUE-Controlled Liquid Coolers,Shipped,1,159.99,$42.09 ,$159.99 ,FALSE
SO50421,2013,4,China,PC Components,CPU Coolers,iCUE-Controlled Liquid Coolers,Shipped,1,159.99,$42.09 ,$159.99 ,FALSE
SO50770,2013,4,China,PC Components,CPU Coolers,iCUE-Controlled Liquid Coolers,Shipped,1,169.99,$50.38 ,$169.99 ,FALSE
SO50785,2013,4,China,PC Components,CPU Coolers,iCUE-Controlled Liquid Coolers,Shipped,1,169.99,$50.38 ,$169.99 ,FALSE
SO50913,2013,4,China,PC Components,CPU Coolers,iCUE-Controlled Liquid Coolers,Shipped,1,159.99,$42.09 ,$159.99 ,FALSE
SO49919,2013,4,Germany,PC Components,CPU Coolers,iCUE-Controlled Liquid Coolers,Shipped,1,159.99,$42.09 ,$159.99 ,FALSE
SO50116,2013,4,Germany,PC Components,CPU Coolers,iCUE-Controlled Liquid Coolers,Shipped,1,159.99,$42.09 ,$159.99 ,FALSE
SO50336,2013,4,Southwest,PC Components,CPU Coolers,iCUE-Controlled Liquid Coolers,Shipped,1,169.99,$50.38 ,$169.99 ,FALSE
SO50898,2013,4,Southwest,PC Components,CPU Coolers,iCUE-Controlled Liquid Coolers,Shipped,1,169.99,$50.38 ,$169.99 ,FALSE
SO50963,2013,4,United Kingdom,PC Components,CPU Coolers,iCUE-Controlled Liquid Coolers,Shipped,1,159.99,$42.09 ,$159.99 ,FALSE
SO50110,2013,4,Australia,PC Components,Power Supply Units,iCUE-Controlled PUS,Shipped,1,104.99,$80.02 ,$104.99 ,FALSE
SO50094,2013,4,China,PC Components,Power Supply Units,iCUE-Controlled PUS,Shipped,1,104.99,$80.02 ,$104.99 ,FALSE
SO50383,2013,4,China,PC Components,Power Supply Units,iCUE-Controlled PUS,Shipped,1,144.99,$129.48 ,$144.99 ,FALSE
SO50544,2013,4,China,PC Components,Power Supply Units,iCUE-Controlled PUS,Shipped,1,104.99,$80.02 ,$104.99 ,FALSE
SO50901,2013,4,China,PC Components,Power Supply Units,iCUE-Controlled PUS,Shipped,1,104.99,$80.02 ,$104.99 ,FALSE
SO51027,2013,4,China,PC Components,Power Supply Units,iCUE-Controlled PUS,Shipped,1,144.99,$129.48 ,$144.99 ,FALSE
SO50645,2013,4,Germany,PC Components,Power Supply Units,iCUE-Controlled PUS,Shipped,1,144.99,$129.48 ,$144.99 ,FALSE
SO50098,2013,4,Northwest,PC Components,Power Supply Units,iCUE-Controlled PUS,Shipped,1,144.99,$129.48 ,$144.99 ,FALSE
SO50905,2013,4,Northwest,PC Components,Power Supply Units,iCUE-Controlled PUS,Shipped,1,144.99,$129.48 ,$144.99 ,FALSE
SO50643,2013,4,Southwest,PC Components,Power Supply Units,iCUE-Controlled PUS,Shipped,1,104.99,$80.02 ,$104.99 ,FALSE
SO50649,2013,4,Southwest,PC Components,Power Supply Units,iCUE-Controlled PUS,Shipped,1,144.99,$129.48 ,$144.99 ,FALSE
SO50837,2013,4,Southwest,PC Components,Power Supply Units,iCUE-Controlled PUS,Shipped,1,104.99,$80.02 ,$104.99 ,FALSE
SO50031,2013,4,Australia,PC Components,Memory,Laptop and Notebook Memory,Shipped,1,39.99,$39.36 ,$39.99 ,FALSE
SO50176,2013,4,Australia,PC Components,Memory,Laptop and Notebook Memory,Shipped,1,69.99,$11.43 ,$69.99 ,FALSE
SO49959,2013,4,China,PC Components,Memory,Laptop and Notebook Memory,Shipped,1,69.99,$11.43 ,$69.99 ,FALSE
SO50488,2013,4,China,PC Components,Memory,Laptop and Notebook Memory,Shipped,1,39.99,$39.36 ,$39.99 ,FALSE
SO50954,2013,4,China,PC Components,Memory,Laptop and Notebook Memory,Shipped,1,39.99,$39.36 ,$39.99 ,FALSE
SO50370,2013,4,Germany,PC Components,Memory,Laptop and Notebook Memory,Shipped,1,69.99,$11.43 ,$69.99 ,FALSE
SO50043,2013,4,Northwest,PC Components,Memory,Laptop and Notebook Memory,Shipped,1,69.99,$11.43 ,$69.99 ,FALSE
SO50058,2013,4,Southwest,PC Components,Memory,Laptop and Notebook Memory,Shipped,1,69.99,$11.43 ,$69.99 ,FALSE
SO50793,2013,4,Southwest,PC Components,Memory,Laptop and Notebook Memory,Shipped,1,39.99,$39.36 ,$39.99 ,FALSE
SO50967,2013,4,Southwest,PC Components,Memory,Laptop and Notebook Memory,Shipped,1,69.99,$11.43 ,$69.99 ,FALSE
SO50979,2013,4,Southwest,PC Components,Memory,Laptop and Notebook Memory,Shipped,1,39.99,$39.36 ,$39.99 ,FALSE
SO49946,2013,4,United Kingdom,PC Components,Memory,Laptop and Notebook Memory,Shipped,1,69.99,$11.43 ,$69.99 ,FALSE
SO50828,2013,4,United Kingdom,PC Components,Memory,Laptop and Notebook Memory,Shipped,1,69.99,$11.43 ,$69.99 ,FALSE
SO49905,2013,4,China,PC Components,Fans,Low Noise Fans,Shipped,1,94.99,$93.93 ,$94.99 ,FALSE
SO50026,2013,4,China,PC Components,Fans,Low Noise Fans,Shipped,1,94.99,$93.93 ,$94.99 ,FALSE
SO51029,2013,4,China,PC Components,Fans,Low Noise Fans,Shipped,1,94.99,$93.93 ,$94.99 ,FALSE
SO50434,2013,4,Southwest,PC Components,Fans,Low Noise Fans,Shipped,1,94.99,$93.93 ,$94.99 ,FALSE
SO50648,2013,4,Southwest,PC Components,Fans,Low Noise Fans,Shipped,1,94.99,$93.93 ,$94.99 ,FALSE
SO50886,2013,4,United Kingdom,PC Components,Fans,Low Noise Fans,Shipped,1,94.99,$93.93 ,$94.99 ,FALSE
SO50442,2013,4,Australia,PC Components,Storage,M2 SSDS,Shipped,1,119.99,$57.48 ,$119.99 ,FALSE
SO50986,2013,4,Southwest,PC Components,Storage,M2 SSDS,Shipped,1,119.99,$57.48 ,$119.99 ,FALSE
SO50071,2013,4,United Kingdom,PC Components,Storage,M2 SSDS,Shipped,1,119.99,$57.48 ,$119.99 ,FALSE
SO50844,2013,4,Australia,PC Components,Fans,Magnetic Levitation Fans,Shipped,1,44.99,$12.49 ,$44.99 ,FALSE
SO50337,2013,4,Canada,PC Components,Memory,Mainstream Memory,Shipped,1,70.99,$67.16 ,$70.99 ,FALSE
SO50061,2013,4,China,PC Components,Memory,Mainstream Memory,Shipped,1,70.99,$67.16 ,$70.99 ,FALSE
SO50583,2013,4,China,PC Components,Memory,Mainstream Memory,Shipped,1,70.99,$67.16 ,$70.99 ,FALSE
SO50927,2013,4,China,PC Components,Memory,Mainstream Memory,Shipped,1,70.99,$67.16 ,$70.99 ,FALSE
SO50854,2013,4,Northwest,PC Components,Memory,Mainstream Memory,Shipped,1,70.99,$67.16 ,$70.99 ,FALSE
SO50565,2013,4,Southwest,PC Components,Memory,Mainstream Memory,Shipped,1,70.99,$67.16 ,$70.99 ,FALSE
SO50763,2013,4,Australia,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,79.99,$44.78 ,$79.99 ,FALSE
SO49924,2013,4,Canada,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,79.99,$15.59 ,$79.99 ,FALSE
SO49918,2013,4,China,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,79.99,$44.78 ,$79.99 ,FALSE
SO50384,2013,4,China,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,89.99,$84.27 ,$89.99 ,FALSE
SO50580,2013,4,China,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,79.99,$15.59 ,$79.99 ,FALSE
SO50584,2013,4,China,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,79.99,$15.59 ,$79.99 ,FALSE
SO50771,2013,4,China,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,79.99,$15.59 ,$79.99 ,FALSE
SO50794,2013,4,China,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,79.99,$44.78 ,$79.99 ,FALSE
SO50946,2013,4,China,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,89.99,$84.27 ,$89.99 ,FALSE
SO50991,2013,4,China,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,89.99,$84.27 ,$89.99 ,FALSE
SO49943,2013,4,Northwest,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,79.99,$15.59 ,$79.99 ,FALSE
SO50119,2013,4,Northwest,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,79.99,$44.78 ,$79.99 ,FALSE
SO50163,2013,4,Northwest,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,89.99,$84.27 ,$89.99 ,FALSE
SO50760,2013,4,Northwest,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,89.99,$84.27 ,$89.99 ,FALSE
SO50891,2013,4,Northwest,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,89.99,$84.27 ,$89.99 ,FALSE
SO50985,2013,4,Northwest,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,89.99,$84.27 ,$89.99 ,FALSE
SO50995,2013,4,Northwest,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,79.99,$15.59 ,$79.99 ,FALSE
SO50564,2013,4,Southwest,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,89.99,$84.27 ,$89.99 ,FALSE
SO50617,2013,4,Southwest,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,89.99,$84.27 ,$89.99 ,FALSE
SO50775,2013,4,Southwest,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,89.99,$84.27 ,$89.99 ,FALSE
SO50966,2013,4,Southwest,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,79.99,$15.59 ,$79.99 ,FALSE
SO50463,2013,4,United Kingdom,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,79.99,$15.59 ,$79.99 ,FALSE
SO50776,2013,4,United Kingdom,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,89.99,$84.27 ,$89.99 ,FALSE
SO51040,2013,4,United Kingdom,Gaming Gear,Keyboards,Mechanical Gaming Keyboards,Shipped,1,89.99,$84.27 ,$89.99 ,FALSE
SO50378,2013,4,Australia,PC Components,Cases,Mid Tower Atx Cases,Shipped,1,79.99,$28.25 ,$79.99 ,FALSE
SO50552,2013,4,Australia,PC Components,Cases,Mid Tower Atx Cases,Shipped,1,149.99,$39.54 ,$149.99 ,FALSE
SO50778,2013,4,Australia,PC Components,Cases,Mid Tower Atx Cases,Shipped,1,79.99,$37.10 ,$79.99 ,FALSE
SO50366,2013,4,Canada,PC Components,Cases,Mid Tower Atx Cases,Shipped,1,149.99,$39.54 ,$149.99 ,FALSE
SO50815,2013,4,Canada,PC Components,Cases,Mid Tower Atx Cases,Shipped,1,79.99,$28.25 ,$79.99 ,FALSE
SO50045,2013,4,China,PC Components,Cases,Mid Tower Atx Cases,Shipped,1,149.99,$39.54 ,$149.99 ,FALSE
SO50156,2013,4,China,PC Components,Cases,Mid Tower Atx Cases,Shipped,1,79.99,$28.25 ,$79.99 ,FALSE
SO50382,2013,4,China,PC Components,Cases,Mid Tower Atx Cases,Shipped,1,149.99,$39.54 ,$149.99 ,FALSE
SO50975,2013,4,China,PC Components,Cases,Mid Tower Atx Cases,Shipped,1,79.99,$37.10 ,$79.99 ,FALSE
SO51008,2013,4,China,PC Components,Cases,Mid Tower Atx Cases,Shipped,1,79.99,$28.25 ,$79.99 ,FALSE
SO50630,2013,4,Germany,PC Components,Cases,Mid Tower Atx Cases,Shipped,1,79.99,$28.25 ,$79.99 ,FALSE
